X1,name,school,year,first,last,country,n,temp,first.first,first.middle,patronym,middle
142,Armand Borel,NA,NA,Armand,Borel,france,NA,NA,NA,NA,NA,NA
990,Gilles Pisier,NA,NA,Gilles,Pisier,france,NA,NA,NA,NA,NA,NA
238,Augustin-Louis Cauchy,NA,NA,Augustin-Louis,Cauchy,france,NA,NA,NA,NA,NA,NA
82,Pierre Benveniste,NA,NA,Pierre,Benveniste,france,NA,NA,NA,NA,NA,NA
1011,Pierre Potier,NA,NA,Pierre,Potier,france,NA,NA,NA,NA,NA,NA
598,François-Joseph Hunauld,NA,NA,François-Joseph,Hunauld,france,NA,NA,NA,NA,NA,NA
118,Jean-Baptiste Biot,NA,NA,Jean-Baptiste,Biot,france,NA,NA,NA,NA,NA,NA
514,Roland Glowinski,NA,NA,Roland,Glowinski,france,NA,NA,NA,NA,NA,NA
859,Auguste Michel-Lévy,NA,NA,Auguste,Michel-Lévy,france,NA,NA,NA,NA,NA,NA
1050,Gustaf Retzius,NA,NA,Gustaf,Retzius,france,NA,NA,NA,NA,NA,NA
1109,Jean-Michel Savéant,NA,NA,Jean-Michel,Savéant,france,NA,NA,NA,NA,NA,NA
825,Ilan Marek,NA,NA,Ilan,Marek,france,NA,NA,NA,NA,NA,NA
106,Henry Bessemer,NA,NA,Henry,Bessemer,france,NA,NA,NA,NA,NA,NA
1005,Jean-Victor Poncelet,NA,NA,Jean-Victor,Poncelet,france,NA,NA,NA,NA,NA,NA
324,Georges Cuvier,NA,NA,Georges,Cuvier,france,NA,NA,NA,NA,NA,NA
509,Martin Gibbs,NA,NA,Martin,Gibbs,france,NA,NA,NA,NA,NA,NA
455,Charles Fehrenbach,NA,NA,Charles,Fehrenbach,france,NA,NA,NA,NA,NA,NA
805,Pedro Maldonado,NA,NA,Pedro,Maldonado,france,NA,NA,NA,NA,NA,NA
139,Jean-Michel Bony,NA,NA,Jean-Michel,Bony,france,NA,NA,NA,NA,NA,NA
497,Walter Gehring,NA,NA,Walter,Gehring,france,NA,NA,NA,NA,NA,NA
486,Uriel Frisch,NA,NA,Uriel,Frisch,france,NA,NA,NA,NA,NA,NA
236,Jacques Cassini,NA,NA,Jacques,Cassini,france,NA,NA,NA,NA,NA,NA
425,Henri Dutrochet,NA,NA,Henri,Dutrochet,france,NA,NA,NA,NA,NA,NA
623,Niels Jerne,NA,NA,Niels,Jerne,france,NA,NA,NA,NA,NA,NA
11,Geneviève Almouzni,NA,NA,Geneviève,Almouzni,france,NA,NA,NA,NA,NA,NA
1082,Didier Roux,NA,NA,Didier,Roux,france,NA,NA,NA,NA,NA,NA
1197,William Vainchenker,NA,NA,William,Vainchenker,france,NA,NA,NA,NA,NA,NA
366,Jules Delessert,NA,NA,Jules,Delessert,france,NA,NA,NA,NA,NA,NA
240,Henri-Jacques Caumont,NA,NA,Henri-Jacques,Caumont,france,NA,NA,NA,NA,NA,NA
816,Jean-Louis Mandel,NA,NA,Jean-Louis,Mandel,france,NA,NA,NA,NA,NA,NA
752,Louis Lémery,NA,NA,Louis,Lémery,france,NA,NA,NA,NA,NA,NA
1170,René Thom,NA,NA,René,Thom,france,NA,NA,NA,NA,NA,NA
30,Jean-Baptiste d'Arnouville,NA,NA,Jean-Baptiste,d'Arnouville,france,NA,NA,NA,NA,NA,NA
322,Hubert Curien,NA,NA,Hubert,Curien,france,NA,NA,NA,NA,NA,NA
208,Denis Burkitt,NA,NA,Denis,Burkitt,france,NA,NA,NA,NA,NA,NA
3,Émile Achard,NA,NA,Émile,Achard,france,NA,NA,NA,NA,NA,NA
586,Friedrich Hirzebruch,NA,NA,Friedrich,Hirzebruch,france,NA,NA,NA,NA,NA,NA
294,Jules Cloquet,NA,NA,Jules,Cloquet,france,NA,NA,NA,NA,NA,NA
1266,Jean-Bernard Zuber,NA,NA,Jean-Bernard,Zuber,france,NA,NA,NA,NA,NA,NA
591,Francis Howell,NA,NA,Francis,Howell,france,NA,NA,NA,NA,NA,NA
478,Maurice Fréchet,NA,NA,Maurice,Fréchet,france,NA,NA,NA,NA,NA,NA
60,Neil Bartlett,NA,NA,Neil,Bartlett,france,NA,NA,NA,NA,NA,NA
362,Yves Delage,NA,NA,Yves,Delage,france,NA,NA,NA,NA,NA,NA
367,Pierre Deligne,NA,NA,Pierre,Deligne,france,NA,NA,NA,NA,NA,NA
204,Robert Bunsen,NA,NA,Robert,Bunsen,france,NA,NA,NA,NA,NA,NA
1015,Constant Prévost,NA,NA,Constant,Prévost,france,NA,NA,NA,NA,NA,NA
174,Auguste Bravais,NA,NA,Auguste,Bravais,france,NA,NA,NA,NA,NA,NA
630,Louis Joubin,NA,NA,Louis,Joubin,france,NA,NA,NA,NA,NA,NA
840,Pierre Maupertuis,NA,NA,Pierre,Maupertuis,france,NA,NA,NA,NA,NA,NA
1257,Shinya Yamanaka,NA,NA,Shinya,Yamanaka,france,NA,NA,NA,NA,NA,NA
460,Carlos Filho,NA,NA,Carlos,Filho,france,NA,NA,NA,NA,NA,NA
899,Ferdinand Mueller,NA,NA,Ferdinand,Mueller,france,NA,NA,NA,NA,NA,NA
1160,Valentine Telegdi,NA,NA,Valentine,Telegdi,france,NA,NA,NA,NA,NA,NA
137,Pierre Bonnet,NA,NA,Pierre,Bonnet,france,NA,NA,NA,NA,NA,NA
953,Pedro Brazil,NA,NA,Pedro,Brazil,france,NA,NA,NA,NA,NA,NA
386,César-Mansuète Despretz,NA,NA,César-Mansuète,Despretz,france,NA,NA,NA,NA,NA,NA
38,Pierre Auger,NA,NA,Pierre,Auger,france,NA,NA,NA,NA,NA,NA
421,Louis Duperrey,NA,NA,Louis,Duperrey,france,NA,NA,NA,NA,NA,NA
272,Jean Chazy,NA,NA,Jean,Chazy,france,NA,NA,NA,NA,NA,NA
378,Bernard Derrida,NA,NA,Bernard,Derrida,france,NA,NA,NA,NA,NA,NA
921,Arlette Nougarède,NA,NA,Arlette,Nougarède,france,NA,NA,NA,NA,NA,NA
1144,Raymond Stora,NA,NA,Raymond,Stora,france,NA,NA,NA,NA,NA,NA
937,Pierre Palassou,NA,NA,Pierre,Palassou,france,NA,NA,NA,NA,NA,NA
339,Louis-Jean-Marie Daubenton,NA,NA,Louis-Jean-Marie,Daubenton,france,NA,NA,NA,NA,NA,NA
651,Éric Karsenti,NA,NA,Éric,Karsenti,france,NA,NA,NA,NA,NA,NA
1031,Lluis Quintana-Murci,NA,NA,Lluis,Quintana-Murci,france,NA,NA,NA,NA,NA,NA
1217,Jacques Villain,NA,NA,Jacques,Villain,france,NA,NA,NA,NA,NA,NA
866,Eilhard Mitscherlich,NA,NA,Eilhard,Mitscherlich,france,NA,NA,NA,NA,NA,NA
317,Robert Courrier,NA,NA,Robert,Courrier,france,NA,NA,NA,NA,NA,NA
625,Antoine Lamballe,NA,NA,Antoine,Lamballe,france,NA,NA,NA,NA,NA,NA
2,Anatole Abragam,NA,NA,Anatole,Abragam,france,NA,NA,NA,NA,NA,NA
814,Paul Malouin,NA,NA,Paul,Malouin,france,NA,NA,NA,NA,NA,NA
1058,Daniel Ricquier,NA,NA,Daniel,Ricquier,france,NA,NA,NA,NA,NA,NA
942,François-Edmond Pâris,NA,NA,François-Edmond,Pâris,france,NA,NA,NA,NA,NA,NA
802,Yvon Maho,NA,NA,Yvon,Maho,france,NA,NA,NA,NA,NA,NA
734,Jean-Baptiste Roy,NA,NA,Jean-Baptiste,Roy,france,NA,NA,NA,NA,NA,NA
915,Louis Nirenberg,NA,NA,Louis,Nirenberg,france,NA,NA,NA,NA,NA,NA
470,Marc Fontecave,NA,NA,Marc,Fontecave,france,NA,NA,NA,NA,NA,NA
1121,Marc Seguin,NA,NA,Marc,Seguin,france,NA,NA,NA,NA,NA,NA
265,Georges Charpy,NA,NA,Georges,Charpy,france,NA,NA,NA,NA,NA,NA
601,Jean Ichbiah,NA,NA,Jean,Ichbiah,france,NA,NA,NA,NA,NA,NA
1185,Antoine Triller,NA,NA,Antoine,Triller,france,NA,NA,NA,NA,NA,NA
862,Henri Milloux,NA,NA,Henri,Milloux,france,NA,NA,NA,NA,NA,NA
101,Gabriel Bertrand,NA,NA,Gabriel,Bertrand,france,NA,NA,NA,NA,NA,NA
426,Guichard Duverney,NA,NA,Guichard,Duverney,france,NA,NA,NA,NA,NA,NA
64,Pierre Bayen,NA,NA,Pierre,Bayen,france,NA,NA,NA,NA,NA,NA
553,Jean Hachette,NA,NA,Jean,Hachette,france,NA,NA,NA,NA,NA,NA
1201,Florent-Jean Vallière,NA,NA,Florent-Jean,Vallière,france,NA,NA,NA,NA,NA,NA
189,Mathurin Brisson,NA,NA,Mathurin,Brisson,france,NA,NA,NA,NA,NA,NA
418,Christian Dumas,NA,NA,Christian,Dumas,france,NA,NA,NA,NA,NA,NA
12,Émile Amagat,NA,NA,Émile,Amagat,france,NA,NA,NA,NA,NA,NA
836,Nevil Maskelyne,NA,NA,Nevil,Maskelyne,france,NA,NA,NA,NA,NA,NA
440,Robert Esnault-Pelterie,NA,NA,Robert,Esnault-Pelterie,france,NA,NA,NA,NA,NA,NA
489,François Garsault,NA,NA,François,Garsault,france,NA,NA,NA,NA,NA,NA
815,Étienne-Louis Malus,NA,NA,Étienne-Louis,Malus,france,NA,NA,NA,NA,NA,NA
781,Jacques Livage,NA,NA,Jacques,Livage,france,NA,NA,NA,NA,NA,NA
474,Ferdinand Fouqué,NA,NA,Ferdinand,Fouqué,france,NA,NA,NA,NA,NA,NA
346,Christian Duve,NA,NA,Christian,Duve,france,NA,NA,NA,NA,NA,NA
416,Henri Dulac,NA,NA,Henri,Dulac,france,NA,NA,NA,NA,NA,NA
799,François Magendie,NA,NA,François,Magendie,france,NA,NA,NA,NA,NA,NA
512,Justin Girod-Chantrans,NA,NA,Justin,Girod-Chantrans,france,NA,NA,NA,NA,NA,NA
543,Gilbert Guillaume,NA,NA,Gilbert,Guillaume,france,NA,NA,NA,NA,NA,NA
682,Laurent Lafforgue,NA,NA,Laurent,Lafforgue,france,NA,NA,NA,NA,NA,NA
845,Guillaume Mazeas,NA,NA,Guillaume,Mazeas,france,NA,NA,NA,NA,NA,NA
224,Sébastien Candel,NA,NA,Sébastien,Candel,france,NA,NA,NA,NA,NA,NA
851,Macedonio Melloni,NA,NA,Macedonio,Melloni,france,NA,NA,NA,NA,NA,NA
130,André Blondel,NA,NA,André,Blondel,france,NA,NA,NA,NA,NA,NA
886,Sauveur Morand,NA,NA,Sauveur,Morand,france,NA,NA,NA,NA,NA,NA
770,Guglielmo Sommaja,NA,NA,Guglielmo,Sommaja,france,NA,NA,NA,NA,NA,NA
969,Jean-Rodolphe Perronet,NA,NA,Jean-Rodolphe,Perronet,france,NA,NA,NA,NA,NA,NA
58,Charles Barrois,NA,NA,Charles,Barrois,france,NA,NA,NA,NA,NA,NA
624,Denis Jérome,NA,NA,Denis,Jérome,france,NA,NA,NA,NA,NA,NA
562,Albrecht Haller,NA,NA,Albrecht,Haller,france,NA,NA,NA,NA,NA,NA
790,Auguste Lumière,NA,NA,Auguste,Lumière,france,NA,NA,NA,NA,NA,NA
309,Eugène Cosserat,NA,NA,Eugène,Cosserat,france,NA,NA,NA,NA,NA,NA
1103,Joseph Saurin,NA,NA,Joseph,Saurin,france,NA,NA,NA,NA,NA,NA
978,Richard Peto,NA,NA,Richard,Peto,france,NA,NA,NA,NA,NA,NA
325,Joseph Dagelet,NA,NA,Joseph,Dagelet,france,NA,NA,NA,NA,NA,NA
1100,Philippe Sansonetti,NA,NA,Philippe,Sansonetti,france,NA,NA,NA,NA,NA,NA
461,Henri Filhol,NA,NA,Henri,Filhol,france,NA,NA,NA,NA,NA,NA
1047,Paul-Henri Rebut,NA,NA,Paul-Henri,Rebut,france,NA,NA,NA,NA,NA,NA
883,Étienne Montigny,NA,NA,Étienne,Montigny,france,NA,NA,NA,NA,NA,NA
7,Jean d'Alembert,NA,NA,Jean,d'Alembert,france,NA,NA,NA,NA,NA,NA
8,Claude Allègre,NA,NA,Claude,Allègre,france,NA,NA,NA,NA,NA,NA
931,Mikhail Ostrogradsky,NA,NA,Mikhail,Ostrogradsky,france,NA,NA,NA,NA,NA,NA
742,Maurice Leblanc,NA,NA,Maurice,Leblanc,france,NA,NA,NA,NA,NA,NA
1212,Ernest Vessiot,NA,NA,Ernest,Vessiot,france,NA,NA,NA,NA,NA,NA
910,Franz Neumann,NA,NA,Franz,Neumann,france,NA,NA,NA,NA,NA,NA
313,André Couder,NA,NA,André,Couder,france,NA,NA,NA,NA,NA,NA
262,Gaston Charlot,NA,NA,Gaston,Charlot,france,NA,NA,NA,NA,NA,NA
284,Joanne Chory,NA,NA,Joanne,Chory,france,NA,NA,NA,NA,NA,NA
718,John Law,NA,NA,John,Law,france,NA,NA,NA,NA,NA,NA
733,Charles-Georges Roy,NA,NA,Charles-Georges,Roy,france,NA,NA,NA,NA,NA,NA
463,Alain Fischer,NA,NA,Alain,Fischer,france,NA,NA,NA,NA,NA,NA
638,Bernard Jussieu,NA,NA,Bernard,Jussieu,france,NA,NA,NA,NA,NA,NA
400,Reinhart Dozy,NA,NA,Reinhart,Dozy,france,NA,NA,NA,NA,NA,NA
750,Ludwik Leibler,NA,NA,Ludwik,Leibler,france,NA,NA,NA,NA,NA,NA
576,Paul Helbronner,NA,NA,Paul,Helbronner,france,NA,NA,NA,NA,NA,NA
57,Roland-Michel Galissonière,NA,NA,Roland-Michel,Galissonière,france,NA,NA,NA,NA,NA,NA
822,Giovanni Maraldi,NA,NA,Giovanni,Maraldi,france,NA,NA,NA,NA,NA,NA
1099,Frederick Sanger,NA,NA,Frederick,Sanger,france,NA,NA,NA,NA,NA,NA
327,Jean Dalibard,NA,NA,Jean,Dalibard,france,NA,NA,NA,NA,NA,NA
1141,Christophe Soulé,NA,NA,Christophe,Soulé,france,NA,NA,NA,NA,NA,NA
1223,Jules Violle,NA,NA,Jules,Violle,france,NA,NA,NA,NA,NA,NA
888,Philippe Morat,NA,NA,Philippe,Morat,france,NA,NA,NA,NA,NA,NA
1147,Jacques Sturm,NA,NA,Jacques,Sturm,france,NA,NA,NA,NA,NA,NA
1149,Michel Talagrand,NA,NA,Michel,Talagrand,france,NA,NA,NA,NA,NA,NA
46,Jean Bailly,NA,NA,Jean,Bailly,france,NA,NA,NA,NA,NA,NA
1265,Jean Zinn-Justin,NA,NA,Jean,Zinn-Justin,france,NA,NA,NA,NA,NA,NA
91,Johann Bernoulli,NA,NA,Johann,Bernoulli,france,NA,NA,NA,NA,NA,NA
1104,Philippe Sautet,NA,NA,Philippe,Sautet,france,NA,NA,NA,NA,NA,NA
513,Jacques Glowinski,NA,NA,Jacques,Glowinski,france,NA,NA,NA,NA,NA,NA
793,Paul Luynes,NA,NA,Paul,Luynes,france,NA,NA,NA,NA,NA,NA
135,Roland Bonaparte,NA,NA,Roland,Bonaparte,france,NA,NA,NA,NA,NA,NA
927,Guillaume-Antoine Olivier,NA,NA,Guillaume-Antoine,Olivier,france,NA,NA,NA,NA,NA,NA
719,Peter Lax,NA,NA,Peter,Lax,france,NA,NA,NA,NA,NA,NA
214,Blas Cabrera,NA,NA,Blas,Cabrera,france,NA,NA,NA,NA,NA,NA
502,Isidore Saint-Hilaire,NA,NA,Isidore,Saint-Hilaire,france,NA,NA,NA,NA,NA,NA
548,Philibert Guinier,NA,NA,Philibert,Guinier,france,NA,NA,NA,NA,NA,NA
237,Charles Croix,NA,NA,Charles,Croix,france,NA,NA,NA,NA,NA,NA
774,Joseph Lieutaud,NA,NA,Joseph,Lieutaud,france,NA,NA,NA,NA,NA,NA
1084,Pierre Roux,NA,NA,Pierre,Roux,france,NA,NA,NA,NA,NA,NA
507,Fabiola Gianotti,NA,NA,Fabiola,Gianotti,france,NA,NA,NA,NA,NA,NA
203,Georges-Louis Leclerc,NA,NA,Georges-Louis,Leclerc,france,NA,NA,NA,NA,NA,NA
453,Hervé Faye,NA,NA,Hervé,Faye,france,NA,NA,NA,NA,NA,NA
797,George Parker,NA,NA,George,Parker,france,NA,NA,NA,NA,NA,NA
884,Jean-Étienne Montucla,NA,NA,Jean-Étienne,Montucla,france,NA,NA,NA,NA,NA,NA
848,Marcel Méchali,NA,NA,Marcel,Méchali,france,NA,NA,NA,NA,NA,NA
692,Charles Lallemand,NA,NA,Charles,Lallemand,france,NA,NA,NA,NA,NA,NA
1235,Pierre Weiss,NA,NA,Pierre,Weiss,france,NA,NA,NA,NA,NA,NA
963,Claude Perrault,NA,NA,Claude,Perrault,france,NA,NA,NA,NA,NA,NA
1000,Siméon Poisson,NA,NA,Siméon,Poisson,france,NA,NA,NA,NA,NA,NA
603,Jean Iliopoulos,NA,NA,Jean,Iliopoulos,france,NA,NA,NA,NA,NA,NA
918,Jean Noailles,NA,NA,Jean,Noailles,france,NA,NA,NA,NA,NA,NA
1094,Jean Salençon,NA,NA,Jean,Salençon,france,NA,NA,NA,NA,NA,NA
307,Suzanne Cory,NA,NA,Suzanne,Cory,france,NA,NA,NA,NA,NA,NA
84,Paul Berg,NA,NA,Paul,Berg,france,NA,NA,NA,NA,NA,NA
766,Paul Lévy,NA,NA,Paul,Lévy,france,NA,NA,NA,NA,NA,NA
756,Pierre Lemonnier,NA,NA,Pierre,Lemonnier,france,NA,NA,NA,NA,NA,NA
1176,Camille Tissot,NA,NA,Camille,Tissot,france,NA,NA,NA,NA,NA,NA
768,Charles Brutelle,NA,NA,Charles,Brutelle,france,NA,NA,NA,NA,NA,NA
42,François Baccelli,NA,NA,François,Baccelli,france,NA,NA,NA,NA,NA,NA
1009,Pierre Potain,NA,NA,Pierre,Potain,france,NA,NA,NA,NA,NA,NA
156,Jean-Baptiste Bouillaud,NA,NA,Jean-Baptiste,Bouillaud,france,NA,NA,NA,NA,NA,NA
1227,Jean-Loup Waldspurger,NA,NA,Jean-Loup,Waldspurger,france,NA,NA,NA,NA,NA,NA
557,George Hale,NA,NA,George,Hale,france,NA,NA,NA,NA,NA,NA
447,Paul Fallot,NA,NA,Paul,Fallot,france,NA,NA,NA,NA,NA,NA
128,Nicolaas Bloembergen,NA,NA,Nicolaas,Bloembergen,france,NA,NA,NA,NA,NA,NA
1117,Maxime Schwartz,NA,NA,Maxime,Schwartz,france,NA,NA,NA,NA,NA,NA
48,Alfred Balachowsky,NA,NA,Alfred,Balachowsky,france,NA,NA,NA,NA,NA,NA
188,Charles-François Mirbel,NA,NA,Charles-François,Mirbel,france,NA,NA,NA,NA,NA,NA
1098,Évariste Sanchez-Palencia,NA,NA,Évariste,Sanchez-Palencia,france,NA,NA,NA,NA,NA,NA
748,Adrien-Marie Legendre,NA,NA,Adrien-Marie,Legendre,france,NA,NA,NA,NA,NA,NA
65,Henri-Émile Bazin,NA,NA,Henri-Émile,Bazin,france,NA,NA,NA,NA,NA,NA
699,Paul Langevin,NA,NA,Paul,Langevin,france,NA,NA,NA,NA,NA,NA
986,Charles Pilet,NA,NA,Charles,Pilet,france,NA,NA,NA,NA,NA,NA
197,Pierre Broussonet,NA,NA,Pierre,Broussonet,france,NA,NA,NA,NA,NA,NA
374,Arnaud Denjoy,NA,NA,Arnaud,Denjoy,france,NA,NA,NA,NA,NA,NA
1019,Victor Prunelle,NA,NA,Victor,Prunelle,france,NA,NA,NA,NA,NA,NA
405,Abel Petit-Thouars,NA,NA,Abel,Petit-Thouars,france,NA,NA,NA,NA,NA,NA
454,Pierre Fayet,NA,NA,Pierre,Fayet,france,NA,NA,NA,NA,NA,NA
779,Gabriel Lippmann,NA,NA,Gabriel,Lippmann,france,NA,NA,NA,NA,NA,NA
348,Ennio Giorgi,NA,NA,Ennio,Giorgi,france,NA,NA,NA,NA,NA,NA
962,Marguerite Perey,NA,NA,Marguerite,Perey,france,NA,NA,NA,NA,NA,NA
976,François Petit,NA,NA,François,Petit,france,NA,NA,NA,NA,NA,NA
332,Pierre Dangeard,NA,NA,Pierre,Dangeard,france,NA,NA,NA,NA,NA,NA
290,Charles Fleurieu,NA,NA,Charles,Fleurieu,france,NA,NA,NA,NA,NA,NA
600,Carlos Ibero,NA,NA,Carlos,Ibero,france,NA,NA,NA,NA,NA,NA
696,Gabriel Lamé,NA,NA,Gabriel,Lamé,france,NA,NA,NA,NA,NA,NA
551,Jean Guyon,NA,NA,Jean,Guyon,france,NA,NA,NA,NA,NA,NA
501,Étienne Saint-Hilaire,NA,NA,Étienne,Saint-Hilaire,france,NA,NA,NA,NA,NA,NA
24,François Arago,NA,NA,François,Arago,france,NA,NA,NA,NA,NA,NA
879,Marc René,NA,NA,Marc,René,france,NA,NA,NA,NA,NA,NA
945,Antoine Passy,NA,NA,Antoine,Passy,france,NA,NA,NA,NA,NA,NA
804,Jean-Jacques Mairan,NA,NA,Jean-Jacques,Mairan,france,NA,NA,NA,NA,NA,NA
266,Michel Chasles,NA,NA,Michel,Chasles,france,NA,NA,NA,NA,NA,NA
556,Michel Haïssaguerre,NA,NA,Michel,Haïssaguerre,france,NA,NA,NA,NA,NA,NA
430,Gerald Edelman,NA,NA,Gerald,Edelman,france,NA,NA,NA,NA,NA,NA
471,François Forbonnais,NA,NA,François,Forbonnais,france,NA,NA,NA,NA,NA,NA
274,Alain Chédotal,NA,NA,Alain,Chédotal,france,NA,NA,NA,NA,NA,NA
1261,André Zaoui,NA,NA,André,Zaoui,france,NA,NA,NA,NA,NA,NA
187,Marcel Brillouin,NA,NA,Marcel,Brillouin,france,NA,NA,NA,NA,NA,NA
608,Kiyosi Itô,NA,NA,Kiyosi,Itô,france,NA,NA,NA,NA,NA,NA
620,Marc Jeannerod,NA,NA,Marc,Jeannerod,france,NA,NA,NA,NA,NA,NA
1087,Jacques Ruffié,NA,NA,Jacques,Ruffié,france,NA,NA,NA,NA,NA,NA
121,Joseph Black,NA,NA,Joseph,Black,france,NA,NA,NA,NA,NA,NA
495,Claude Gay,NA,NA,Claude,Gay,france,NA,NA,NA,NA,NA,NA
792,Friedrich Lütke,NA,NA,Friedrich,Lütke,france,NA,NA,NA,NA,NA,NA
1196,Sébastien Vaillant,NA,NA,Sébastien,Vaillant,france,NA,NA,NA,NA,NA,NA
875,Théodore Monod,NA,NA,Théodore,Monod,france,NA,NA,NA,NA,NA,NA
394,Joseph Doob,NA,NA,Joseph,Doob,france,NA,NA,NA,NA,NA,NA
491,Adrien Gasparin,NA,NA,Adrien,Gasparin,france,NA,NA,NA,NA,NA,NA
974,Antoine Petit,NA,NA,Antoine,Petit,france,NA,NA,NA,NA,NA,NA
772,André Lichnerowicz,NA,NA,André,Lichnerowicz,france,NA,NA,NA,NA,NA,NA
716,Antoine Lavoisier,NA,NA,Antoine,Lavoisier,france,NA,NA,NA,NA,NA,NA
NA,Ki Suk Shin,NA,NA,Ki Suk,Shin,korean,NA,NA,Ki,Suk,NA,NA
NA,Dawnhee Yim,NA,NA,Dawnhee,Yim,korean,NA,NA,Dawnhee,,NA,NA
NA,In Seung Jeong,NA,NA,In Seung,Jeong,korean,NA,NA,In,Seung,NA,NA
NA,Chang Hi Cheong,NA,NA,Chang Hi,Cheong,korean,NA,NA,Chang,Hi,NA,NA
NA,Koo Dong Han,NA,NA,Koo Dong,Han,korean,NA,NA,Koo,Dong,NA,NA
NA,Tscholsu Kim,NA,NA,Tscholsu,Kim,korean,NA,NA,Tscholsu,,NA,NA
NA,Hong Woo Kim,NA,NA,Hong Woo,Kim,korean,NA,NA,Hong,Woo,NA,NA
NA,Hak-chu Kim,NA,NA,Hak-chu,Kim,korean,NA,NA,Hak,chu,NA,NA
NA,Seung Kook Lew,NA,NA,Seung Kook,Lew,korean,NA,NA,Seung,Kook,NA,NA
NA,Ouk Keun Kim,NA,NA,Ouk Keun,Kim,korean,NA,NA,Ouk,Keun,NA,NA
NA,Zai Kuk Kim,NA,NA,Zai Kuk,Kim,korean,NA,NA,Zai,Kuk,NA,NA
NA,Kee Young Kim,NA,NA,Kee Young,Kim,korean,NA,NA,Kee,Young,NA,NA
NA,Chung Ki Pahk,NA,NA,Chung Ki,Pahk,korean,NA,NA,Chung,Ki,NA,NA
NA,Yong Rin Chi,NA,NA,Yong Rin,Chi,korean,NA,NA,Yong,Rin,NA,NA
NA,Soo Sun Park,NA,NA,Soo Sun,Park,korean,NA,NA,Soo,Sun,NA,NA
NA,Jae-Ho Cha,NA,NA,Jae-Ho,Cha,korean,NA,NA,Jae,Ho,NA,NA
NA,Song Mu Lee,NA,NA,Song Mu,Lee,korean,NA,NA,Song,Mu,NA,NA
NA,Sang Lak Oh,NA,NA,Sang Lak,Oh,korean,NA,NA,Sang,Lak,NA,NA
NA,Jang Moo Lee,NA,NA,Jang Moo,Lee,korean,NA,NA,Jang,Moo,NA,NA
NA,Hong Sik Lee,NA,NA,Hong Sik,Lee,korean,NA,NA,Hong,Sik,NA,NA
NA,Won Jai Maeng,NA,NA,Won Jai,Maeng,korean,NA,NA,Won,Jai,NA,NA
NA,Jung Yul Yoo,NA,NA,Jung Yul,Yoo,korean,NA,NA,Jung,Yul,NA,NA
NA,Sung Chick Hong,NA,NA,Sung Chick,Hong,korean,NA,NA,Sung,Chick,NA,NA
NA,Wan Tong,NA,NA,Wan,Tong,korean,NA,NA,Wan,,NA,NA
NA,Ju Dong Yang,NA,NA,Ju Dong,Yang,korean,NA,NA,Ju,Dong,NA,NA
NA,Moon Ki Chyung,NA,NA,Moon Ki,Chyung,korean,NA,NA,Moon,Ki,NA,NA
NA,Hyun Wee Oh,NA,NA,Hyun Wee,Oh,korean,NA,NA,Hyun,Wee,NA,NA
NA,Sang Ki Kim,NA,NA,Sang Ki,Kim,korean,NA,NA,Sang,Ki,NA,NA
NA,Woon Tai Kim,NA,NA,Woon Tai,Kim,korean,NA,NA,Woon,Tai,NA,NA
NA,Lin Keun Woo,NA,NA,Lin Keun,Woo,korean,NA,NA,Lin,Keun,NA,NA
NA,Myung-Soon Shin,NA,NA,Myung-Soon,Shin,korean,NA,NA,Myung,Soon,NA,NA
NA,Joong whi Kwon,NA,NA,Joong whi,Kwon,korean,NA,NA,Joong,whi,NA,NA
NA,Tae Jin Yi,NA,NA,Tae Jin,Yi,korean,NA,NA,Tae,Jin,NA,NA
NA,Ki Baik Lee,NA,NA,Ki Baik,Lee,korean,NA,NA,Ki,Baik,NA,NA
NA,Chong-Hyun Park,NA,NA,Chong-Hyun,Park,korean,NA,NA,Chong,Hyun,NA,NA
NA,Eui Chol Lee,NA,NA,Eui Chol,Lee,korean,NA,NA,Eui,Chol,NA,NA
NA,Ki Won Chang,NA,NA,Ki Won,Chang,korean,NA,NA,Ki,Won,NA,NA
NA,Won Taik Rim,NA,NA,Won Taik,Rim,korean,NA,NA,Won,Taik,NA,NA
NA,Kwang Hyon Chung,NA,NA,Kwang Hyon,Chung,korean,NA,NA,Kwang,Hyon,NA,NA
NA,Geun Chil Lee,NA,NA,Geun Chil,Lee,korean,NA,NA,Geun,Chil,NA,NA
NA,Young Choong Kim,NA,NA,Young Choong,Kim,korean,NA,NA,Young,Choong,NA,NA
NA,Myung Son Kim,NA,NA,Myung Son,Kim,korean,NA,NA,Myung,Son,NA,NA
NA,Shin Yo Chang,NA,NA,Shin Yo,Chang,korean,NA,NA,Shin,Yo,NA,NA
NA,Zae Geun Kim,NA,NA,Zae Geun,Kim,korean,NA,NA,Zae,Geun,NA,NA
NA,Eun Woong Lee,NA,NA,Eun Woong,Lee,korean,NA,NA,Eun,Woong,NA,NA
NA,Yun Kyong Kim,NA,NA,Yun Kyong,Kim,korean,NA,NA,Yun,Kyong,NA,NA
NA,Hong Ryeol Ryu,NA,NA,Hong Ryeol,Ryu,korean,NA,NA,Hong,Ryeol,NA,NA
NA,Hong Kyu Kim,NA,NA,Hong Kyu,Kim,korean,NA,NA,Hong,Kyu,NA,NA
NA,Yun Je Cho,NA,NA,Yun Je,Cho,korean,NA,NA,Yun,Je,NA,NA
