Names from Northumberland and Durham, 1530-1830.
Created by Douglas Galbi
For source and data description, see
http://www.galbithink.org/names/engb1800.htm

"rn","placeid","year","gname-r","gname","sex"
8408,"PIT",1770,"Isabel","Isabella",1
8409,"PIT",1770,"Edmund","Edmond",2
8409,"PIT",1770,"Barbarie","Barbara",1
8410,"PIT",1770,"Henry","Henry",2
8410,"PIT",1770,"Elizabeth","Elizabet",1
8411,"PIT",1770,"William","William",2
8411,"PIT",1770,"Elizabeth","Elizabet",1
8412,"PIT",1770,"Henry","Henry",2
8412,"PIT",1770,"Frances","Frances",1
8413,"PIT",1773,"John","John",2
8413,"PIT",1773,"Elizabeth","Elizabet",1
8414,"PIT",1773,"Thomas","Thomas",2
8414,"PIT",1773,"Ann","Ann",1
8415,"PIT",1773,"Christopher","Christop",2
8415,"PIT",1773,"Elizabeth","Elizabet",1
8416,"PIT",1773,"Johnson","John",2
8416,"PIT",1773,"Ann","Ann",1
8417,"PIT",1773,"Ralph","Ralph",2
8417,"PIT",1773,"Ann","Ann",1
8418,"PIT",1774,"Edward","Edward",2
8418,"PIT",1774,"Mary","Mary",1
8419,"PIT",1774,"Thomas","Thomas",2
8419,"PIT",1774,"Ann","Ann",1
8420,"PIT",1774,"John","John",2
8420,"PIT",1774,"Ann","Ann",1
8421,"PIT",1774,"Francis","Francis",2
8421,"PIT",1774,"Ruth","Ruth",1
8422,"PIT",1775,"Simon","Simon",2
8422,"PIT",1775,"Ann","Ann",1
8423,"PIT",1775,"Robert","Robert",2
8423,"PIT",1775,"Jane","Jane",1
8424,"PIT",1775,"Jonathan","John",2
8424,"PIT",1775,"Margaret","Margaret",1
8425,"PIT",1775,"Richard","Richard",2
8425,"PIT",1775,"Ann","Ann",1
8426,"PIT",1775,"William","William",2
8426,"PIT",1775,"Ann","Ann",1
8427,"PIT",1775,"Richard","Richard",2
8427,"PIT",1775,"Alice","Alice",1
8428,"PIT",1775,"William","William",2
8428,"PIT",1775,"Jane","Jane",1
8429,"PIT",1775,"Richard","Richard",2
8429,"PIT",1775,"Dorothy","Dorothy",1
8430,"PIT",1776,"William","William",2
8430,"PIT",1776,"Isable","Isabella",1
8431,"PIT",1776,"William","William",2
8431,"PIT",1776,"Jennet","Jane",1
8432,"PIT",1776,"John","John",2
8432,"PIT",1776,"Margaret","Margaret",1
8433,"PIT",1776,"George","George",2
8433,"PIT",1776,"Elizabeth","Elizabet",1
8434,"PIT",1777,"Jacob","Jacob",2
8434,"PIT",1777,"Catherine","Catherin",1
8435,"PIT",1777,"William","William",2
8435,"PIT",1777,"Eleanor","Ellen",1
8436,"PIT",1778,"John","John",2
8436,"PIT",1778,"Mary","Mary",1
8437,"PIT",1778,"Edward","Edward",2
8437,"PIT",1778,"Ann","Ann",1
8438,"PIT",1778,"Thomas","Thomas",2
8438,"PIT",1778,"Elizabeth","Elizabet",1
8439,"PIT",1778,"Matthew","Matthew",2
8439,"PIT",1778,"Ann","Ann",1
8440,"PIT",1779,"William","William",2
8440,"PIT",1779,"Ann","Ann",1
8441,"PIT",1779,"John","John",2
8441,"PIT",1779,"Jane","Jane",1
8442,"PIT",1779,"Edward","Edward",2
8442,"PIT",1779,"Eleanor","Ellen",1
8443,"PIT",1779,"Andrew","Andrew",2
8443,"PIT",1779,"Isabel","Isabella",1
8444,"PIT",1779,"Thomas","Thomas",2
8444,"PIT",1779,"Mary","Mary",1
8445,"PIT",1779,"John","John",2
8445,"PIT",1779,"Ann","Ann",1
8446,"PIT",1779,"Edward","Edward",2
8446,"PIT",1779,"Mary","Mary",1
8447,"PIT",1780,"Robert","Robert",2
8447,"PIT",1780,"Ann","Ann",1
8448,"PIT",1780,"John","John",2
8448,"PIT",1780,"Margaret","Margaret",1
8449,"PIT",1780,"John","John",2
8449,"PIT",1780,"Ann","Ann",1
8450,"PIT",1781,"Thomas","Thomas",2
8450,"PIT",1781,"Margaret","Margaret",1
8451,"PIT",1781,"John","John",2
8451,"PIT",1781,"Ann","Ann",1
8452,"PIT",1781,"John","John",2
8452,"PIT",1781,"Mary","Mary",1
8453,"PIT",1781,"John","John",2
8453,"PIT",1781,"Isable","Isabella",1
8454,"PIT",1781,"Paul","Paul",2
8454,"PIT",1781,"Jane","Jane",1
8455,"PIT",1781,"John","John",2
8455,"PIT",1781,"Elizabeth","Elizabet",1
8456,"PIT",1782,"Robert","Robert",2
8456,"PIT",1782,"Ann","Ann",1
8457,"PIT",1782,"John","John",2
8457,"PIT",1782,"Alice","Alice",1
8458,"PIT",1782,"Joseph","Joseph",2
8458,"PIT",1782,"Margaret","Margaret",1
8459,"PIT",1782,"Mark","Mark",2
8459,"PIT",1782,"Mary","Mary",1
8460,"PIT",1783,"William","William",2
8460,"PIT",1783,"Elizabeth","Elizabet",1
8461,"PIT",1783,"David","David",2
8461,"PIT",1783,"Anne","Ann",1
8462,"PIT",1784,"Robert","Robert",2
8462,"PIT",1784,"Elizabeth","Elizabet",1
8463,"PIT",1784,"Robert","Robert",2
8463,"PIT",1784,"Ann","Ann",1
8464,"PIT",1784,"William","William",2
8464,"PIT",1784,"Jane","Jane",1
8465,"PIT",1784,"John","John",2
8465,"PIT",1784,"Ann","Ann",1
8466,"PIT",1785,"John","John",2
8466,"PIT",1785,"Ann","Ann",1
8467,"PIT",1785,"Thomas","Thomas",2
8467,"PIT",1785,"Ann","Ann",1
8468,"PIT",1785,"George","George",2
8468,"PIT",1785,"Ann","Ann",1
8469,"PIT",1785,"John","John",2
8469,"PIT",1785,"Ann","Ann",1
8470,"PIT",1786,"James","James",2
8470,"PIT",1786,"Jane","Jane",1
8471,"PIT",1787,"Timothy","Timothy",2
8471,"PIT",1787,"Elizabeth","Elizabet",1
8472,"PIT",1787,"James","James",2
8472,"PIT",1787,"Sarah","Sarah",1
8473,"PIT",1788,"John","John",2
8473,"PIT",1788,"Dorothy","Dorothy",1
8474,"PIT",1788,"Jonathan","John",2
8474,"PIT",1788,"Ann","Ann",1
8475,"PIT",1788,"Henry","Henry",2
8475,"PIT",1788,"Eleanor","Ellen",1
8476,"PIT",1788,"Edmund","Edmond",2
8476,"PIT",1788,"Mary","Mary",1
8477,"PIT",1788,"Thomas","Thomas",2
8477,"PIT",1788,"Elizabeth","Elizabet",1
8478,"PIT",1788,"Thomas","Thomas",2
8478,"PIT",1788,"Elizabeth","Elizabet",1
8479,"PIT",1788,"Mark","Mark",2
8479,"PIT",1788,"Ann","Ann",1
8480,"PIT",1789,"William","William",2
8480,"PIT",1789,"Mary","Mary",1
8481,"PIT",1789,"John","John",2
8481,"PIT",1789,"Mary","Mary",1
8482,"PIT",1789,"John","John",2
8482,"PIT",1789,"Mary","Mary",1
8483,"PIT",1790,"Thomas","Thomas",2
8483,"PIT",1790,"Ann","Ann",1
8484,"PIT",1790,"William","William",2
8484,"PIT",1790,"Ann","Ann",1
8485,"PIT",1790,"Michael","Michael",2
8485,"PIT",1790,"Jane","Jane",1
8486,"PIT",1790,"William","William",2
8486,"PIT",1790,"Dorothy","Dorothy",1
8487,"PIT",1790,"William","William",2
8487,"PIT",1790,"Elizabeth","Elizabet",1
8488,"PIT",1791,"Abraham","Abraham",2
8488,"PIT",1791,"Mary","Mary",1
8489,"PIT",1791,"Edward","Edward",2
8489,"PIT",1791,"Elizabeth","Elizabet",1
8490,"PIT",1791,"Thomas","Thomas",2
8490,"PIT",1791,"Mary","Mary",1
8491,"PIT",1791,"William","William",2
8491,"PIT",1791,"Joanna","Joan",1
8492,"PIT",1791,"John","John",2
8492,"PIT",1791,"Elizabeth","Elizabet",1
8493,"PIT",1791,"Jonathan","John",2
